cityName,date,elctConsumption
Zhejiang,2012/7/13,96975.2
Anhui,2012/7/13,37262.28
Fujian,2012/7/13,52214.97
Eastern China,2012/7/14,339933.99
Shanghai,2012/7/14,42188.69
Jiangsu,2012/7/14,118635.01
Zhejiang,2012/7/14,93169.5
Anhui,2012/7/14,33199.33
Fujian,2012/7/14,51215.46
Eastern China,2012/7/15,312025.15
Shanghai,2012/7/15,36730.8
Jiangsu,2012/7/15,111980.99
Zhejiang,2012/7/15,79672.2
Anhui,2012/7/15,33147.99
Fujian,2012/7/15,48957.17
Eastern China,2012/7/16,330070.78
Shanghai,2012/7/16,40977.83
Jiangsu,2012/7/16,121453.01
Zhejiang,2012/7/16,81384.5
Anhui,2012/7/16,35703.85
Fujian,2012/7/16,49024.59
Eastern China,2012/7/17,332115.77
Shanghai,2012/7/17,40831.76
Jiangsu,2012/7/17,123225.01
Zhejiang,2012/7/17,82409.9
Anhui,2012/7/17,35974.37
Fujian,2012/7/17,48180.73
Eastern China,2012/7/18,337603.48
Shanghai,2012/7/18,41995.1
Jiangsu,2012/7/18,125522
Zhejiang,2012/7/18,83582.8
Anhui,2012/7/18,36608.57
Fujian,2012/7/18,48408.01
Eastern China,2012/7/19,352751.83
Shanghai,2012/7/19,44575.25
Jiangsu,2012/7/19,130909
Zhejiang,2012/7/19,88189.7
Anhui,2012/7/19,38202.3
Fujian,2012/7/19,49378.58
Eastern China,2012/7/20,363081.12
Shanghai,2012/7/20,46996.19
Jiangsu,2012/7/20,134854.01
Zhejiang,2012/7/20,90966.9
Anhui,2012/7/20,40154.75
Fujian,2012/7/20,48663.27
Eastern China,2012/7/21,365145.29
Shanghai,2012/7/21,45110.7
Jiangsu,2012/7/21,136121
Zhejiang,2012/7/21,89877.5
Anhui,2012/7/21,42237.43
Fujian,2012/7/21,50335.66
Eastern China,2012/7/22,357728.5
Shanghai,2012/7/22,43361.72
Jiangsu,2012/7/22,133599
Zhejiang,2012/7/22,88601.7
Anhui,2012/7/22,43517.1
Fujian,2012/7/22,47105.98
Eastern China,2012/7/23,380544.36
Shanghai,2012/7/23,48192.51
Jiangsu,2012/7/23,142914.99
Zhejiang,2012/7/23,94627
Anhui,2012/7/23,45563.67
Fujian,2012/7/23,47686.19
Eastern China,2012/7/24,385566.43
Shanghai,2012/7/24,48821.06
Jiangsu,2012/7/24,145053
Zhejiang,2012/7/24,95741.3
Anhui,2012/7/24,45984.13
Fujian,2012/7/24,48364.94
Eastern China,2012/7/25,386455.38
Shanghai,2012/7/25,47992.2
Jiangsu,2012/7/25,143790.99
Zhejiang,2012/7/25,98573.3
Anhui,2012/7/25,46540.83
Fujian,2012/7/25,47934.06
Eastern China,2012/7/26,383523.71
Shanghai,2012/7/26,48104.2
Jiangsu,2012/7/26,144015.01
Zhejiang,2012/7/26,95787.8
Anhui,2012/7/26,46565.98
Fujian,2012/7/26,47452.72
Eastern China,2012/7/27,387035.85
Shanghai,2012/7/27,49349.4
Jiangsu,2012/7/27,146773
Zhejiang,2012/7/27,95664
Anhui,2012/7/27,46665.43
Fujian,2012/7/27,47034.02
Eastern China,2012/7/28,380658.11
Shanghai,2012/7/28,46992.75
Jiangsu,2012/7/28,143920.01
Zhejiang,2012/7/28,94473.1
Anhui,2012/7/28,46136.85
Fujian,2012/7/28,47505.4
Eastern China,2012/7/29,369790.13
Shanghai,2012/7/29,44762
Jiangsu,2012/7/29,139068
Zhejiang,2012/7/29,91034.9
Anhui,2012/7/29,46488.34
Fujian,2012/7/29,46828.89
Eastern China,2012/7/30,389657.23
Shanghai,2012/7/30,48903.63
Jiangsu,2012/7/30,145157
Zhejiang,2012/7/30,96170.2
Anhui,2012/7/30,48586.63
Fujian,2012/7/30,49224.77
Eastern China,2012/7/31,386651.67
Shanghai,2012/7/31,49159.53
Jiangsu,2012/7/31,144229.02
Zhejiang,2012/7/31,95138.1
Anhui,2012/7/31,47767.75
Fujian,2012/7/31,48772.27
Eastern China,2012/8/1,374515.49
Shanghai,2012/8/1,48041.51
Jiangsu,2012/8/1,140504.01
Zhejiang,2012/8/1,90839.6
Anhui,2012/8/1,46011.22
Fujian,2012/8/1,47588.15
Eastern China,2012/8/2,361159
Shanghai,2012/8/2,46404.43
Jiangsu,2012/8/2,136495
Zhejiang,2012/8/2,86010
Anhui,2012/8/2,43477.16
Fujian,2012/8/2,47299.41
Eastern China,2012/8/3,346753.78
Shanghai,2012/8/3,46141.03
Jiangsu,2012/8/3,133163.99
Zhejiang,2012/8/3,80676.4
Anhui,2012/8/3,40562.51
Fujian,2012/8/3,44788.85
Eastern China,2012/8/4,345445.1
Shanghai,2012/8/4,43659.3
Jiangsu,2012/8/4,132421.01
Zhejiang,2012/8/4,83994.1
Anhui,2012/8/4,40521.77
Fujian,2012/8/4,43469.92
Eastern China,2012/8/5,335337.65
Shanghai,2012/8/5,41935.31
Jiangsu,2012/8/5,125905.02
Zhejiang,2012/8/5,81854.9
Anhui,2012/8/5,41240.29
Fujian,2012/8/5,43057.13
Eastern China,2012/8/6,357919.45
Shanghai,2012/8/6,46638.54
Jiangsu,2012/8/6,133536
Zhejiang,2012/8/6,86164.2
Anhui,2012/8/6,42816.5
Fujian,2012/8/6,47318.21
Eastern China,2012/8/7,354111.14
Shanghai,2012/8/7,45287.17
Jiangsu,2012/8/7,134962.01
Zhejiang,2012/8/7,80373
Anhui,2012/8/7,42398.13
Fujian,2012/8/7,49619.83
Eastern China,2012/8/8,307346.32
Shanghai,2012/8/8,38594.55
Jiangsu,2012/8/8,120093.99
Zhejiang,2012/8/8,58330.8
Anhui,2012/8/8,38508.09
Fujian,2012/8/8,50429.89
Eastern China,2012/8/9,317645.34
Shanghai,2012/8/9,42117.45
Jiangsu,2012/8/9,115908.01
Zhejiang,2012/8/9,73621
Anhui,2012/8/9,33690.71
Fujian,2012/8/9,50926.17
Eastern China,2012/8/10,339777.67
Shanghai,2012/8/10,45674.71
Jiangsu,2012/8/10,125127.01
Zhejiang,2012/8/10,84069.1
Anhui,2012/8/10,33104.65
Fujian,2012/8/10,50277.2
Eastern China,2012/8/11,337133.45
Shanghai,2012/8/11,44287.6
Jiangsu,2012/8/11,126077
Zhejiang,2012/8/11,83441.3
Anhui,2012/8/11,33732.92
Fujian,2012/8/11,48131.63
Eastern China,2012/8/12,336208.21
Shanghai,2012/8/12,43828.43
Jiangsu,2012/8/12,125496.02
Zhejiang,2012/8/12,84126.5
Anhui,2012/8/12,34843.62
Fujian,2012/8/12,46393.64
Eastern China,2012/8/13,362450.96
Shanghai,2012/8/13,48774.12
Jiangsu,2012/8/13,134118
Zhejiang,2012/8/13,92415.2
Anhui,2012/8/13,36345.62
Fujian,2012/8/13,49292.02
Eastern China,2012/8/14,375746.47
Shanghai,2012/8/14,50796.82
Jiangsu,2012/8/14,137989.02
Zhejiang,2012/8/14,97062.8
Anhui,2012/8/14,37305.79
Fujian,2012/8/14,51049.04
Eastern China,2012/8/15,374142.39
Shanghai,2012/8/15,49636.29
Jiangsu,2012/8/15,136533
Zhejiang,2012/8/15,98606.7
Anhui,2012/8/15,36768.98
Fujian,2012/8/15,51012.42
Eastern China,2012/8/16,371823.1
Shanghai,2012/8/16,49960.03
Jiangsu,2012/8/16,134971
Zhejiang,2012/8/16,98724.7
Anhui,2012/8/16,36535.07
Fujian,2012/8/16,50156.3
Eastern China,2012/8/17,379618.65
Shanghai,2012/8/17,50315.05
Jiangsu,2012/8/17,138440.99
Zhejiang,2012/8/17,101517.9
Anhui,2012/8/17,39041.43
Fujian,2012/8/17,48742.28
Eastern China,2012/8/18,375061.02
Shanghai,2012/8/18,47817.89
Jiangsu,2012/8/18,139433
Zhejiang,2012/8/18,97227.4
Anhui,2012/8/18,40993.03
Fujian,2012/8/18,48013.7
Eastern China,2012/8/19,357119.97
Shanghai,2012/8/19,45885.13
Jiangsu,2012/8/19,131580.01
Zhejiang,2012/8/19,91516.4
Anhui,2012/8/19,39626.29
Fujian,2012/8/19,46944.14
Eastern China,2012/8/20,371447.01
Shanghai,2012/8/20,48357.41
Jiangsu,2012/8/20,135679
Zhejiang,2012/8/20,96068.2
Anhui,2012/8/20,39899.38
Fujian,2012/8/20,49887.02
Eastern China,2012/8/21,360749.89
Shanghai,2012/8/21,48514.2
Jiangsu,2012/8/21,129984
Zhejiang,2012/8/21,95821.3
Anhui,2012/8/21,34593.95
Fujian,2012/8/21,50297.44
Eastern China,2012/8/22,330693.89
Shanghai,2012/8/22,42988.23
Jiangsu,2012/8/22,115580.01
Zhejiang,2012/8/22,88701.5
Anhui,2012/8/22,31256.77
Fujian,2012/8/22,50675.38
Eastern China,2012/8/23,318337.44
Shanghai,2012/8/23,39278.2
Jiangsu,2012/8/23,113325.01
Zhejiang,2012/8/23,82449.4
Anhui,2012/8/23,31287.62
Fujian,2012/8/23,50501.21
Eastern China,2012/8/24,322999.85
Shanghai,2012/8/24,41480.7
Jiangsu,2012/8/24,116938.01
Zhejiang,2012/8/24,81286.6
Anhui,2012/8/24,32248.68
Fujian,2012/8/24,49561.86
Eastern China,2012/8/25,321691.43
Shanghai,2012/8/25,39654.66
Jiangsu,2012/8/25,117200
Zhejiang,2012/8/25,83017
Anhui,2012/8/25,33221.61
Fujian,2012/8/25,47147.16
Eastern China,2012/8/26,313126.97
Shanghai,2012/8/26,38856.27
Jiangsu,2012/8/26,114088
Zhejiang,2012/8/26,80268.6
Anhui,2012/8/26,33273.87
Fujian,2012/8/26,45201.23
Eastern China,2012/8/27,335743.22
Shanghai,2012/8/27,43443.8
Jiangsu,2012/8/27,121907.99
Zhejiang,2012/8/27,85221.1
Anhui,2012/8/27,34695.42
Fujian,2012/8/27,49008.91
Eastern China,2012/8/28,339535.91
Shanghai,2012/8/28,42845.83
Jiangsu,2012/8/28,121807.01
Zhejiang,2012/8/28,88351
Anhui,2012/8/28,34913.49
Fujian,2012/8/28,50143.58
Eastern China,2012/8/29,346269.56
Shanghai,2012/8/29,44038
Jiangsu,2012/8/29,126227
Zhejiang,2012/8/29,89171.8
Anhui,2012/8/29,36616.64
Fujian,2012/8/29,48756.12
Eastern China,2012/8/30,350073.19
Shanghai,2012/8/30,43786.72
Jiangsu,2012/8/30,127991.01
Zhejiang,2012/8/30,90311.8
Anhui,2012/8/30,37830.61
Fujian,2012/8/30,48659.05
Eastern China,2012/8/31,342211.49
Shanghai,2012/8/31,42545.21
Jiangsu,2012/8/31,124644.01
Zhejiang,2012/8/31,88302.7
Anhui,2012/8/31,37887.24
Fujian,2012/8/31,47350.33
Eastern China,2012/9/1,323119.71
Shanghai,2012/9/1,38438.17
Jiangsu,2012/9/1,118125.01
Zhejiang,2012/9/1,81682.8
Anhui,2012/9/1,37183.78
Fujian,2012/9/1,46276.95
Eastern China,2012/9/2,311941.97
Shanghai,2012/9/2,36751.34
Jiangsu,2012/9/2,114345.02
Zhejiang,2012/9/2,80192.5
Anhui,2012/9/2,34235.41
Fujian,2012/9/2,45004.7
Eastern China,2012/9/3,323620.89
Shanghai,2012/9/3,42044.24
Jiangsu,2012/9/3,116771
Zhejiang,2012/9/3,85329.6
Anhui,2012/9/3,31856.56
Fujian,2012/9/3,46203.49
Eastern China,2012/9/4,313490.11
Shanghai,2012/9/4,38557.97
Jiangsu,2012/9/4,114227
Zhejiang,2012/9/4,80465.4
Anhui,2012/9/4,32170.05
Fujian,2012/9/4,46670.69
Eastern China,2012/9/5,311027.11
Shanghai,2012/9/5,37875.61
Jiangsu,2012/9/5,115526.01
Zhejiang,2012/9/5,76390.9
Anhui,2012/9/5,32669.59
Fujian,2012/9/5,47138
Eastern China,2012/9/6,317658.51
Shanghai,2012/9/6,38902.2
Jiangsu,2012/9/6,116671.01
Zhejiang,2012/9/6,79376.1
Anhui,2012/9/6,33272.46
Fujian,2012/9/6,48071.74
Eastern China,2012/9/7,323635.08
Shanghai,2012/9/7,39717.53
Jiangsu,2012/9/7,116798
Zhejiang,2012/9/7,82942.8
Anhui,2012/9/7,34164.58
Fujian,2012/9/7,48707.17
Eastern China,2012/9/8,315355.17
Shanghai,2012/9/8,37179.13
Jiangsu,2012/9/8,112977
Zhejiang,2012/9/8,83398.6
Anhui,2012/9/8,31958.46
Fujian,2012/9/8,48499.98
Eastern China,2012/9/9,297374.39
Shanghai,2012/9/9,34539.25
Jiangsu,2012/9/9,104871.01
Zhejiang,2012/9/9,78831.2
Anhui,2012/9/9,30139.03
Fujian,2012/9/9,47698.9
Eastern China,2012/9/10,310943.21
Shanghai,2012/9/10,36970.99
Jiangsu,2012/9/10,111746.01
Zhejiang,2012/9/10,80972.5
Anhui,2012/9/10,31527.49
Fujian,2012/9/10,48598.22
Eastern China,2012/9/11,316059.66
Shanghai,2012/9/11,37659.27
Jiangsu,2012/9/11,114349
Zhejiang,2012/9/11,82248.5
Anhui,2012/9/11,31949.19
Fujian,2012/9/11,48555.7
Eastern China,2012/9/12,321296.2
Shanghai,2012/9/12,40042.38
Jiangsu,2012/9/12,115380
Zhejiang,2012/9/12,84019.9
Anhui,2012/9/12,31102.52
Fujian,2012/9/12,49425.4
Eastern China,2012/9/13,308307.03
Shanghai,2012/9/13,36741.18
Jiangsu,2012/9/13,112547
Zhejiang,2012/9/13,77731.7
Anhui,2012/9/13,30477.38
Fujian,2012/9/13,49528.77
Eastern China,2012/9/14,296954.26
Shanghai,2012/9/14,35128.19
Jiangsu,2012/9/14,111746.01
Zhejiang,2012/9/14,73575
Anhui,2012/9/14,30668.63
Fujian,2012/9/14,44560.43
Eastern China,2012/9/15,289832.71
Shanghai,2012/9/15,33018.52
Jiangsu,2012/9/15,109661
Zhejiang,2012/9/15,72196.7
Anhui,2012/9/15,30920.66
Fujian,2012/9/15,42785.83
Eastern China,2012/9/16,277071.65
Shanghai,2012/9/16,31035.16
Jiangsu,2012/9/16,103913
Zhejiang,2012/9/16,68430.5
Anhui,2012/9/16,30633.76
Fujian,2012/9/16,41782.23
Eastern China,2012/9/17,291255.27
Shanghai,2012/9/17,33883.97
Jiangsu,2012/9/17,108807.02
Zhejiang,2012/9/17,72566.9
Anhui,2012/9/17,31275.35
Fujian,2012/9/17,43397.03
Eastern China,2012/9/18,298696.06
Shanghai,2012/9/18,34796.58
Jiangsu,2012/9/18,111536.99
Zhejiang,2012/9/18,75510
Anhui,2012/9/18,31897.63
Fujian,2012/9/18,43655.86
Eastern China,2012/9/19,302152.35
Shanghai,2012/9/19,35348.55
Jiangsu,2012/9/19,112739
Zhejiang,2012/9/19,77189.6
Anhui,2012/9/19,32099
Fujian,2012/9/19,43477.2
Eastern China,2012/9/20,305901.31
Shanghai,2012/9/20,36426.85
Jiangsu,2012/9/20,113792
Zhejiang,2012/9/20,79034.7
Anhui,2012/9/20,31808.78
Fujian,2012/9/20,43531.98
Eastern China,2012/9/21,307467.93
Shanghai,2012/9/21,36442.98
Jiangsu,2012/9/21,114713.01
Zhejiang,2012/9/21,79052.9
Anhui,2012/9/21,32030.01
Fujian,2012/9/21,43922.03
Eastern China,2012/9/22,298204.02
Shanghai,2012/9/22,33065.67
Jiangsu,2012/9/22,111762.99
Zhejiang,2012/9/22,75648.7
Anhui,2012/9/22,32112.88
Fujian,2012/9/22,44337.78
Eastern China,2012/9/23,288065.21
Shanghai,2012/9/23,31752.48
Jiangsu,2012/9/23,107315.99
Zhejiang,2012/9/23,73072.3
Anhui,2012/9/23,31436.28
Fujian,2012/9/23,43196.16
Eastern China,2012/9/24,300021.39
Shanghai,2012/9/24,35121.6
Jiangsu,2012/9/24,112302.01
Zhejiang,2012/9/24,76285.7
Anhui,2012/9/24,32474.75
Fujian,2012/9/24,42561.33
Eastern China,2012/9/25,304098.67
Shanghai,2012/9/25,35663.59
Jiangsu,2012/9/25,114180.01
Zhejiang,2012/9/25,77165
Anhui,2012/9/25,32827.79
Fujian,2012/9/25,42999.28
Eastern China,2012/9/26,307038.37
Shanghai,2012/9/26,36126.77
Jiangsu,2012/9/26,115020
Zhejiang,2012/9/26,78274
Anhui,2012/9/26,32680.71
Fujian,2012/9/26,43617.89
Eastern China,2012/9/27,307262.42
Shanghai,2012/9/27,36195.25
Jiangsu,2012/9/27,114587.01
Zhejiang,2012/9/27,78634.4
Anhui,2012/9/27,32938.77
Fujian,2012/9/27,43585.99
Eastern China,2012/9/28,301377.64
Shanghai,2012/9/28,35096.63
Jiangsu,2012/9/28,111677.01
Zhejiang,2012/9/28,77615.8
Anhui,2012/9/28,32011.27
Fujian,2012/9/28,43673.93
Eastern China,2012/9/29,280680.99
Shanghai,2012/9/29,31456.38
Jiangsu,2012/9/29,103345
Zhejiang,2012/9/29,72150.5
Anhui,2012/9/29,30404.98
Fujian,2012/9/29,42044.13
Eastern China,2012/9/30,216624.65
Shanghai,2012/9/30,25020.88
Jiangsu,2012/9/30,79743
Zhejiang,2012/9/30,51101.6
Anhui,2012/9/30,25899.2
Fujian,2012/9/30,33780.97
Eastern China,2012/10/1,195445.3
Shanghai,2012/10/1,23981.68
Jiangsu,2012/10/1,70973
Zhejiang,2012/10/1,42589.9
Anhui,2012/10/1,25479.74
Fujian,2012/10/1,31370.98
Eastern China,2012/10/2,213994.17
Shanghai,2012/10/2,24593.27
Jiangsu,2012/10/2,76954
Zhejiang,2012/10/2,49888.8
Anhui,2012/10/2,27063.96
Fujian,2012/10/2,34411.14
Eastern China,2012/10/3,236191.77
Shanghai,2012/10/3,25317.1
Jiangsu,2012/10/3,84692
Zhejiang,2012/10/3,59893.7
Anhui,2012/10/3,27950.32
Fujian,2012/10/3,37273.65
Eastern China,2012/10/4,257728.47
Shanghai,2012/10/4,27273.73
Jiangsu,2012/10/4,93034.99
Zhejiang,2012/10/4,67678.2
Anhui,2012/10/4,29186.24
Fujian,2012/10/4,39542.31
Eastern China,2012/10/5,271969.86
Shanghai,2012/10/5,28807.64
Jiangsu,2012/10/5,99498
Zhejiang,2012/10/5,71681.1
Anhui,2012/10/5,29812.77
Fujian,2012/10/5,41165.35
Eastern China,2012/10/6,279366.76
Shanghai,2012/10/6,29933.16
Jiangsu,2012/10/6,102309.01
Zhejiang,2012/10/6,73959
Anhui,2012/10/6,30347.72
Fujian,2012/10/6,41776.87
Eastern China,2012/10/7,278453.62
Shanghai,2012/10/7,30038.96
Jiangsu,2012/10/7,102156.01
Zhejiang,2012/10/7,73225.4
Anhui,2012/10/7,30582.7
Fujian,2012/10/7,41374.55
Eastern China,2012/10/8,290611.58
Shanghai,2012/10/8,33066.35
Jiangsu,2012/10/8,106970
Zhejiang,2012/10/8,75850.2
Anhui,2012/10/8,31082.29
Fujian,2012/10/8,42585.74
Eastern China,2012/10/9,295866.64
Shanghai,2012/10/9,33821.41
Jiangsu,2012/10/9,109401
Zhejiang,2012/10/9,77049.4
Anhui,2012/10/9,31332.9
Fujian,2012/10/9,43226.93
Eastern China,2012/10/10,295800.45
Shanghai,2012/10/10,33708.92
Jiangsu,2012/10/10,109689
Zhejiang,2012/10/10,77352.7
Anhui,2012/10/10,31434.48
Fujian,2012/10/10,42560.35
Eastern China,2012/10/11,295886.37
Shanghai,2012/10/11,33447.86
Jiangsu,2012/10/11,110150.01
Zhejiang,2012/10/11,77230
Anhui,2012/10/11,31501.62
Fujian,2012/10/11,42506.88
Eastern China,2012/10/12,297959.25
Shanghai,2012/10/12,33649.99
Jiangsu,2012/10/12,110913
Zhejiang,2012/10/12,77917.9
Anhui,2012/10/12,31599.43
Fujian,2012/10/12,42822.93
Eastern China,2012/10/13,294250.7
Shanghai,2012/10/13,32000.45
Jiangsu,2012/10/13,109576
Zhejiang,2012/10/13,77503.9
Anhui,2012/10/13,31481.91
Fujian,2012/10/13,42597.44
Eastern China,2012/10/14,283316.53
Shanghai,2012/10/14,30380.42
Jiangsu,2012/10/14,104990.01
Zhejiang,2012/10/14,74245
Anhui,2012/10/14,31217.73
Fujian,2012/10/14,41395.37
Eastern China,2012/10/15,296047.48
Shanghai,2012/10/15,33235.33
Jiangsu,2012/10/15,109900.01
Zhejiang,2012/10/15,77501
Anhui,2012/10/15,31657.79
Fujian,2012/10/15,42667.35
Eastern China,2012/10/16,300742.49
Shanghai,2012/10/16,34018.36
Jiangsu,2012/10/16,112262
Zhejiang,2012/10/16,78455.2
Anhui,2012/10/16,31822.41
Fujian,2012/10/16,43116.52
Eastern China,2012/10/17,297349.87
Shanghai,2012/10/17,33031.55
Jiangsu,2012/10/17,110978
Zhejiang,2012/10/17,77854.6
Anhui,2012/10/17,31137.89
Fujian,2012/10/17,43265.83
Eastern China,2012/10/18,296969.65
Shanghai,2012/10/18,32461.68
Jiangsu,2012/10/18,111156.01
Zhejiang,2012/10/18,77915.6
Anhui,2012/10/18,31993.97
Fujian,2012/10/18,42411.39
Eastern China,2012/10/19,298715.58
Shanghai,2012/10/19,32791.64
Jiangsu,2012/10/19,111944.99
Zhejiang,2012/10/19,78514.4
Anhui,2012/10/19,32193.02
Fujian,2012/10/19,42184.53
Eastern China,2012/10/20,293274.05
Shanghai,2012/10/20,31296.67
Jiangsu,2012/10/20,109792
Zhejiang,2012/10/20,77130.8
Anhui,2012/10/20,31777.02
Fujian,2012/10/20,42159.56
Eastern China,2012/10/21,283068.45
Shanghai,2012/10/21,29925.67
Jiangsu,2012/10/21,105538
Zhejiang,2012/10/21,73888.5
Anhui,2012/10/21,31509.87
Fujian,2012/10/21,41055.41
Eastern China,2012/10/22,296085.85
Shanghai,2012/10/22,32910.2
Jiangsu,2012/10/22,110695
Zhejiang,2012/10/22,77347.7
Anhui,2012/10/22,31311.48
Fujian,2012/10/22,42665.47
Eastern China,2012/10/23,297890.44
Shanghai,2012/10/23,32870.71
Jiangsu,2012/10/23,111502
Zhejiang,2012/10/23,77812.3
Anhui,2012/10/23,31932.29
Fujian,2012/10/23,42615.14
Eastern China,2012/10/24,298679.06
Shanghai,2012/10/24,32875.46
Jiangsu,2012/10/24,112050.99
Zhejiang,2012/10/24,78116.7
Anhui,2012/10/24,32127.74
Fujian,2012/10/24,42401.17
Eastern China,2012/10/25,300282.09
Shanghai,2012/10/25,33254.84
Jiangsu,2012/10/25,112862
Zhejiang,2012/10/25,77954.8
Anhui,2012/10/25,32269.49
Fujian,2012/10/25,42855.96
Eastern China,2012/10/26,301834
Shanghai,2012/10/26,33572
Jiangsu,2012/10/26,112853
Zhejiang,2012/10/26,79052
Anhui,2012/10/26,32076
Fujian,2012/10/26,43190
Eastern China,2012/10/27,295421.9
Shanghai,2012/10/27,31659.16
Jiangsu,2012/10/27,110010
Zhejiang,2012/10/27,78258.5
Anhui,2012/10/27,31597.46
Fujian,2012/10/27,42773.78
Eastern China,2012/10/28,282110.95
Shanghai,2012/10/28,29476.8
Jiangsu,2012/10/28,104336
Zhejiang,2012/10/28,74061.3
Anhui,2012/10/28,31029.15
Fujian,2012/10/28,42088.7
Eastern China,2012/10/29,295156.57
Shanghai,2012/10/29,32496.4
Jiangsu,2012/10/29,110031.01
Zhejiang,2012/10/29,77463.2
Anhui,2012/10/29,31695.93
Fujian,2012/10/29,42359.03
Eastern China,2012/10/30,295276.32
Shanghai,2012/10/30,33131.27
Jiangsu,2012/10/30,111331
Zhejiang,2012/10/30,76665.1
Anhui,2012/10/30,31664.46
Fujian,2012/10/30,41410.49
Eastern China,2012/10/31,293481.83
Shanghai,2012/10/31,32404.53
Jiangsu,2012/10/31,110607
Zhejiang,2012/10/31,76561.6
Anhui,2012/10/31,31846.9
Fujian,2012/10/31,40974.8
Eastern China,2012/11/1,291697.55
Shanghai,2012/11/1,32580.34
Jiangsu,2012/11/1,109959
Zhejiang,2012/11/1,74962
Anhui,2012/11/1,32166.11
Fujian,2012/11/1,41017.1
Eastern China,2012/11/2,295515.89
Shanghai,2012/11/2,32681.99
Jiangsu,2012/11/2,110930
Zhejiang,2012/11/2,76925.9
Anhui,2012/11/2,32241.35
Fujian,2012/11/2,41759.65
Eastern China,2012/11/3,292546
Shanghai,2012/11/3,31004
Jiangsu,2012/11/3,109459
Zhejiang,2012/11/3,76781
Anhui,2012/11/3,32100
Fujian,2012/11/3,42234
Eastern China,2012/11/4,277796.81
Shanghai,2012/11/4,29249.86
Jiangsu,2012/11/4,103131
Zhejiang,2012/11/4,71803.9
Anhui,2012/11/4,31420.77
Fujian,2012/11/4,41255.28
Eastern China,2012/11/5,294797.37
Shanghai,2012/11/5,32401.97
Jiangsu,2012/11/5,109628
Zhejiang,2012/11/5,76698.2
Anhui,2012/11/5,32910.93
Fujian,2012/11/5,42218.27
Eastern China,2012/11/6,300960.92
Shanghai,2012/11/6,33338.71
Jiangsu,2012/11/6,112361
Zhejiang,2012/11/6,78333.5
Anhui,2012/11/6,33214
Fujian,2012/11/6,42741.71
Eastern China,2012/11/7,302635.74
Shanghai,2012/11/7,33269.62
Jiangsu,2012/11/7,113070
Zhejiang,2012/11/7,78946.9
Anhui,2012/11/7,33287.24
Fujian,2012/11/7,43077.98
Eastern China,2012/11/8,304677.5
Shanghai,2012/11/8,33456.46
Jiangsu,2012/11/8,113998
Zhejiang,2012/11/8,79480
Anhui,2012/11/8,33533.8
Fujian,2012/11/8,43215.24
Eastern China,2012/11/9,304454.91
Shanghai,2012/11/9,33833.59
Jiangsu,2012/11/9,114771
Zhejiang,2012/11/9,78102.5
Anhui,2012/11/9,33472.59
Fujian,2012/11/9,43278.23
Eastern China,2012/11/10,295235.99
Shanghai,2012/11/10,32119.4
Jiangsu,2012/11/10,110851
Zhejiang,2012/11/10,75861.8
Anhui,2012/11/10,32573.17
Fujian,2012/11/10,42887.62
Eastern China,2012/11/11,280697.72
Shanghai,2012/11/11,30015.45
Jiangsu,2012/11/11,105176
Zhejiang,2012/11/11,71388.6
Anhui,2012/11/11,32180.45
Fujian,2012/11/11,40971.22
Eastern China,2012/11/12,299081.06
Shanghai,2012/11/12,33085.15
Jiangsu,2012/11/12,112035.01
Zhejiang,2012/11/12,76712
Anhui,2012/11/12,33358.55
Fujian,2012/11/12,42901.35
Eastern China,2012/11/13,304823.04
Shanghai,2012/11/13,33659.15
Jiangsu,2012/11/13,114294.01
Zhejiang,2012/11/13,78460.1
Anhui,2012/11/13,33839.5
Fujian,2012/11/13,43554.28
Eastern China,2012/11/14,306539.62
Shanghai,2012/11/14,33880.69
Jiangsu,2012/11/14,114931.01
Zhejiang,2012/11/14,78942.6
Anhui,2012/11/14,34287.58
Fujian,2012/11/14,43504.74
Eastern China,2012/11/15,307604.11
Shanghai,2012/11/15,33974.89
Jiangsu,2012/11/15,115960
Zhejiang,2012/11/15,78712
Anhui,2012/11/15,34461.19
Fujian,2012/11/15,43493.03
Eastern China,2012/11/16,308926.52
Shanghai,2012/11/16,34325.05
Jiangsu,2012/11/16,117235
Zhejiang,2012/11/16,78691.9
Anhui,2012/11/16,34697.33
Fujian,2012/11/16,42944.24
Eastern China,2012/11/17,301026.84
Shanghai,2012/11/17,32550.21
Jiangsu,2012/11/17,113147
Zhejiang,2012/11/17,77551.5
Anhui,2012/11/17,34319.98
Fujian,2012/11/17,42408.15
Eastern China,2012/11/18,287321.26
Shanghai,2012/11/18,30271.29
Jiangsu,2012/11/18,106939.01
Zhejiang,2012/11/18,74275
Anhui,2012/11/18,33170.32
Fujian,2012/11/18,41496.64
Eastern China,2012/11/19,302348.68
Shanghai,2012/11/19,33471.77
Jiangsu,2012/11/19,113215
Zhejiang,2012/11/19,77790.9
Anhui,2012/11/19,33829.85
Fujian,2012/11/19,42870.16
Eastern China,2012/11/20,308125.25
Shanghai,2012/11/20,34035.99
Jiangsu,2012/11/20,115857
Zhejiang,2012/11/20,79383.2
Anhui,2012/11/20,34371.04
Fujian,2012/11/20,43275.02
Eastern China,2012/11/21,308589.36
Shanghai,2012/11/21,34670.92
Jiangsu,2012/11/21,116323
Zhejiang,2012/11/21,79099.3
Anhui,2012/11/21,34290.33
Fujian,2012/11/21,42970.81
